1,-0.82978,-1.7419,0.769778,95.817509999999999
2,2.203245,3.898273,3.753887,101.143564
3,-4.998856,2.517077,1.085654,96.879147000000003
4,-1.976674,2.626321,-2.483404,94.504636000000005
5,-3.532441,-0.30521,-2.038701,95.415391
6,-4.076614,-2.892355,0.329226,99.160821999999996
7,-3.137398,-4.585249,4.620782,109.684864
8,-1.544393,-1.781712,-3.155044,97.069243
9,-1.032325,-4.628873,0.098984,101.99706599999999
10,0.388167,1.938554,-1.562119,93.472848999999997
11,-0.808055,1.7035,2.697253,95.736752999999993
12,1.852195,-0.695282,3.028665,99.571607
13,-2.955478,2.67789,-0.754401,94.020578999999998
14,3.781174,0.360085,-2.958775,99.345697999999999
15,-4.726124,-4.601401,-4.329105,107.35749899999999
16,1.704675,-3.652069,-3.013517,101.545056
17,-0.826952,-3.065836,-2.275991,98.305327000000005
18,0.586898,-1.643362,0.987889,96.469722999999988
19,-3.596131,-4.476871,3.730835,107.467524
20,-3.018985,1.051168,-3.717691,96.711336999999986
21,3.007446,0.12061,4.581887,104.33044999999998
22,4.682616,1.17461,1.831708,101.925105
23,-1.865758,-0.676444,2.419642,96.449043999999986
24,1.923226,3.477005,4.828808,103.19190399999999
25,3.763892,-0.459409,-0.838992,98.610933000000003
26,3.946067,-4.845965,0.315835,107.66231499999999
27,-4.149558,3.730681,1.79213,97.460222000000016
28,-4.609452,1.562015,0.128751,95.479528000000002
29,-3.301696,3.23003,-2.008877,95.431178000000003
30,3.781425,4.517757,-3.946153,102.51393
31,-4.016532,-4.490876,-2.150679,103.35941800000001
32,-0.788924,-2.649281,2.688528,100.029292
33,4.578895,-4.366566,1.407827,108.763777
34,0.331653,-0.783421,3.013307,98.165578999999994
35,1.918771,3.638291,0.171205,95.934525000000008
36,-1.844844,-4.18376,-2.679,101.56066300000001
37,1.865009,-0.26888,1.279619,96.399338999999998
38,3.346257,-3.744569,-1.959945,103.101111
39,-4.817117,2.728856,-4.704713,101.664931
40,2.501443,3.414222,4.033312,101.80289
41,4.888611,-4.567091,-0.796304,108.473451
42,2.481657,-0.135593,-0.738692,95.963162000000011
43,-2.19556,-2.60589,2.412517,99.496688000000006
44,2.892793,4.524738,4.484584,104.495206
45,-3.96774,4.438926,-4.274845,101.03021999999999
46,-0.521065,1.13934,-3.272989,94.913883999999996
47,4.085955,4.734874,-1.776425,101.58137399999998
48,-2.063859,-1.551387,-2.515758,96.111418
49,-2.122247,3.978507,-0.04505,94.750732999999997
50,-3.699714,-0.65405,3.244596,98.830838
51,-4.80633,-2.641854,3.539724,103.489374
52,1.788355,4.40828,0.958299,97.222755000000006
53,-2.883719,1.842181,-2.598263,94.900871999999993
54,-2.344533,-4.350884,-3.135073,102.757769
55,-0.084268,3.704249,2.433905,96.609321999999992
56,-4.466375,2.013803,-2.627859,96.833324000000005
57,0.741176,1.049269,0.394909,93.752448000000001
58,-3.532714,2.323749,2.492808,96.615769
59,0.893055,-2.46561,-2.717509,98.122524999999996
60,1.997584,1.00489,-3.254988,96.508295000000004
61,-3.976656,3.146192,-4.602643,100.446426
62,-0.85944,-4.458863,-3.524312,103.2937
63,1.944002,-3.694893,3.514389,106.091933
64,-0.858207,3.424458,-3.953641,97.158531000000011
65,-4.500465,1.183459,-2.76355,96.935293000000001
66,0.358964,0.312878,-4.672428,98.150394000000006
67,1.637946,-2.517093,1.763566,99.903714000000008
68,0.148891,-2.049214,-2.682969,96.985708000000002
69,4.445948,3.726862,-0.864083,100.81404699999999
70,0.86555,-0.783341,-3.606988,97.021692000000002
71,4.034019,-4.355697,-1.227827,105.85033
72,-3.625253,3.969851,-0.755625,95.861359999999991
73,-3.607237,-2.966192,-0.27035,98.647075000000001
74,3.073913,3.262275,-0.771582,97.195575000000005
75,-1.023232,3.817706,-3.972434,97.639772999999991
76,-3.346458,-0.132493,2.725803,97.147406999999987
77,4.275086,0.984647,-3.62794,101.24976699999999
78,-1.522341,0.272675,-0.757076,93.152991999999998
79,2.508121,1.248213,-2.280439,96.046792000000011
80,2.25998,3.550417,-1.989921,96.560854000000006
81,3.833061,-2.178606,1.724208,102.809292
82,1.236722,3.837555,0.177867,95.405358000000007
83,2.509424,0.676903,-3.099129,97.065406999999993
84,-1.511017,-3.84897,-0.308656,99.657261000000005
85,-2.300721,-2.729988,-1.604591,97.460835000000003
86,3.958862,0.959824,2.044972,100.43834699999999
87,-0.719088,-2.605538,-2.739048,97.837525999999997
88,4.6484,-3.685843,3.449881,110.695173
89,1.634415,-3.381523,0.262297,100.178226
90,1.216957,3.448725,0.006196,94.893697000000003
91,-3.85254,1.021837,-2.463142,95.676152000000002
92,4.494893,4.635671,-3.138443,103.32828599999999
93,-0.500879,-1.543208,-0.281809,95.01461900000001
94,0.783896,0.956251,4.818244,101.61594600000001
95,-0.918632,0.989853,-3.670938,95.602649
96,-2.62973,1.157043,-2.165376,94.160509999999988
97,4.033795,-4.408228,3.006412,110.229097
98,0.736795,2.503172,1.647769,95.045244999999994
99,-4.971297,4.482095,-2.212416,99.235656000000006
100,1.171449,0.346791,-1.853524,94.393974999999998
101,-1.733551,-3.07444,-0.800517,97.767150999999998
102,0.270581,2.529259,1.027868,94.113450999999998
103,3.859421,-4.92681,2.193388,109.896897
104,-1.427302,-1.717439,3.573003,100.05094099999999
105,4.085352,4.176063,1.811115,101.852279
106,1.233601,0.883673,-2.630179,94.930512999999991
107,-4.841788,3.551903,4.257205,102.659144
108,4.294372,1.046721,2.811954,102.48624699999999
109,1.908969,3.225782,-1.926185,95.745452999999998
110,4.973229,3.794835,-1.950344,102.64945
111,-3.276595,-1.790136,3.811683,101.235743
112,-3.628643,-3.770452,-3.739215,103.02718400000001
113,4.325955,2.213033,1.334608,100.445137
114,1.968182,-0.596529,-2.222873,96.165031999999997
115,-4.339998,-3.732643,3.272003,105.03657200000001
116,2.554631,0.898236,-1.354766,95.644655
117,2.538762,-4.639317,2.333661,107.08180400000001
118,4.230245,-2.998179,-3.075821,104.07214299999998
119,2.115248,2.883012,-0.185541,95.39820499999999
120,-3.75729,-4.879032,3.035946,107.41865300000001
121,-4.801199,-1.966543,-1.030118,98.266141000000005
122,-4.73789,-4.78624,-3.38426,106.30527599999999
123,-4.716935,4.97485,1.489822,99.669091000000009
124,-2.537889,0.8203,2.533258,95.843997000000002
125,3.600279,-2.066237,-2.198074,100.517346
126,0.388311,4.289495,-0.486381,95.229827
127,0.52822,0.071194,4.004489,99.718549999999993
128,3.420309,-0.453078,3.719856,103.401791
129,-3.758267,0.878715,2.071876,96.011281999999994
130,-2.208163,-2.358624,0.909006,97.143720000000002
131,0.857593,-1.947117,3.173823,100.56266099999999
132,4.695957,-1.283454,4.076446,108.07711400000001
133,0.610302,-2.55552,-4.974924,102.162431
134,-4.813527,0.845473,-1.027722,95.908017999999998
135,3.006327,1.958461,0.614097,96.817097000000004
136,-2.670257,-4.280528,2.339231,103.677753
137,3.071052,4.710833,-4.125272,101.970341
138,-1.121394,2.530707,-1.00245,93.162846999999999
139,3.635419,3.061632,-2.203788,98.637239999999991
140,2.471216,2.516404,-0.764899,95.625624999999999
141,0.562402,-4.19939,-0.020214,101.202816
142,-3.635448,-0.183037,1.600152,95.830835000000008
143,-4.400823,-0.54327,-0.037639,95.922837000000001
144,-3.786565,1.724727,1.204682,95.077996999999996
145,-4.554481,-0.512627,0.824399,96.441516000000007
146,-3.925059,2.043134,-0.716676,94.678582000000006
147,-2.742907,1.816453,-4.950236,99.31170800000001
148,2.12989,1.971485,-3.054836,96.417995999999988
149,0.59717,1.186007,-1.797933,93.672724000000017
150,-4.87444,-3.490193,-3.530219,103.44941599999999
151,-4.280257,2.608025,0.986639,95.84497300000001
152,4.672763,2.810458,1.114995,101.44728499999999
153,0.681005,4.04103,0.000933,95.14574300000001
154,-2.967068,-2.662313,-1.791511,97.829453999999998
155,-2.476743,-3.233211,1.532581,99.731789000000006
156,2.438259,-1.089009,-3.097165,98.182323999999994
157,-3.045705,-1.794353,-4.94119,101.477453
158,0.813589,3.154769,2.34942,96.461471000000003
159,4.7002,1.135259,-0.564962,100.20751200000001
160,3.468288,2.600018,1.978417,99.326548000000003
161,-2.601522,-0.723349,-3.149567,96.292236000000003
162,-0.062303,-4.005594,-4.373802,103.69350700000001
163,1.199557,-3.84965,-1.218914,100.49392399999999
164,3.289809,-1.265929,1.959965,100.68580599999999
165,-3.432086,-3.061522,-3.971816,101.73480000000001
166,-4.814238,3.207465,-3.041658,98.656601000000009
167,-4.299779,0.99636,-0.460473,95.002616000000017
168,-0.136549,1.888453,1.211492,93.877257
169,1.063295,-0.0889,2.501242,97.100938999999997
170,0.688514,-4.118263,-3.90265,103.32899800000001
171,-1.826376,-2.649224,1.246236,97.930659999999989
172,4.886162,-0.383979,-1.126395,101.376149
173,0.797452,-3.014085,1.700904,100.031654
174,-1.198588,-4.745238,-2.964396,103.377184
175,0.509482,2.293977,0.279188,93.637449000000004
176,2.453344,2.249167,-3.278374,97.245569000000003
177,1.692329,-1.696083,-4.81319,101.208641
178,-2.350804,3.434941,-0.130498,94.229261000000008
179,-4.336652,-0.715575,-3.158222,98.078778
180,-1.299158,3.646861,1.383433,95.030377000000001
181,1.297175,1.570654,0.365748,94.175806000000009
182,-2.89826,0.810357,2.749454,96.409852000000001
183,2.527556,-2.992725,-1.070401,99.983767
184,-4.334635,0.295466,4.894521,102.67780400000001
185,-2.396849,3.944324,0.152147,94.905219000000002
186,3.047546,-1.95006,-0.211766,99.119782999999998
187,-3.065657,3.709456,2.494425,97.356635000000011
188,1.394609,4.087453,0.726883,96.168093999999996
189,0.246703,-1.701554,-1.375347,95.558506999999992
190,4.24808,1.830744,-0.107552,99.144066000000009
191,-2.367032,3.992209,-3.108616,96.810628999999992
192,-4.340389,-4.243031,-1.064166,102.55511199999999
193,2.35066,3.785879,-4.700382,100.94073700000001
194,2.72178,-3.091606,-0.374709,100.617346
195,4.078159,3.497689,-2.255259,100.062663
196,4.319721,1.671188,0.267159,99.474772999999999
197,-4.860484,-1.556608,-4.707279,102.74922000000001
198,-2.656379,-3.486244,0.550868,99.517121000000003
199,1.167784,1.35371,-2.070021,94.280595000000005
200,4.490163,3.47788,0.774907,101.21115
201,4.501761,3.218494,2.327699,102.633681
202,0.566532,1.282396,-0.596622,93.281666999999999
203,4.156063,4.563015,1.631568,102.389089
204,1.415662,0.899231,-2.6109,95.073081999999999
205,-1.099923,-3.021672,4.985991,106.24899500000001
206,-0.140093,-0.706693,-2.571215,95.030174000000002
207,1.043105,-1.63254,4.408284,103.191818
208,0.495479,4.91945,-2.827802,97.743352999999999
209,4.261814,-1.197635,-0.024356,100.72552400000001
210,4.187334,4.927009,3.21177,104.970973
211,-1.051244,0.188043,2.16588,95.266405000000006
212,4.632625,-3.277203,2.055804,107.19417399999999
213,-3.260443,-4.254259,-0.595594,101.50799499999999
214,-3.736705,-1.296943,2.54175,98.348514999999992
215,-3.649208,-3.765811,4.199536,106.599996
216,0.056622,1.345187,-0.586483,93.002423000000007
217,-4.784752,-0.860802,0.279655,96.830038000000002
218,4.479702,4.909156,-4.339644,105.210155
219,3.271155,4.299556,-1.092269,98.864723999999995
220,-4.84981,-3.50764,-0.327614,101.31854799999999
221,-3.238037,-1.051177,3.951377,100.496989
222,-1.679364,-0.384203,-3.894426,96.817067000000009
223,-3.690032,0.609488,2.311376,96.360715999999996
224,3.094907,2.803635,0.454712,97.231947000000005
225,-1.552633,-0.128061,1.065354,94.163943000000003
226,4.401075,-0.800064,-4.702171,104.590654
227,0.820142,-2.380003,-3.532526,99.006489999999985
228,3.78832,4.108061,-2.160168,100.06947599999999
229,3.447344,-4.777285,-4.95128,109.606889
230,4.053923,3.211219,1.691578,100.67050900000001
231,-0.401197,-3.115316,3.702579,103.268401
232,0.463468,1.857569,0.469683,93.585362000000003
233,2.986036,-1.447906,0.43164,98.651515000000003
234,-2.142811,4.742126,1.157259,96.567779999999999
235,-0.097465,-3.772279,-1.978185,99.865893
236,0.991103,-3.124301,-1.33268,98.626986000000002
237,-4.844667,3.894425,0.749397,97.664669000000004
238,0.934814,0.834063,3.092166,97.523078999999996
239,-0.663237,-1.907536,-2.984034,96.941479999999999
240,3.073605,-4.992356,-1.724759,105.988545
241,-1.847552,-2.724023,2.429213,99.692672000000002
242,3.928887,-3.545964,-1.590798,103.66322100000001
243,0.778572,-2.965662,-4.523891,101.947399
244,-3.159898,3.963226,-3.436431,97.914208000000002
245,2.879292,3.730944,-3.061351,98.674687000000006
246,1.120312,2.002894,-0.048876,93.879938999999993
247,-4.460907,-0.295023,1.35125,96.546311000000003
248,-0.798063,3.27136,3.8022,98.730840000000001
249,1.790688,-0.041736,4.025366,101.12191
250,4.186018,-1.365113,-1.928392,100.73208500000001
251,-4.99598,-2.243969,2.533801,101.15078
252,4.767591,4.247408,-2.17572,102.76548100000001
253,-1.234197,-1.130108,-1.314231,94.471018999999998
254,4.737835,-0.071191,-2.072734,101.11686399999999
255,1.047161,-2.455619,-0.863093,97.270655000000005
256,3.288458,3.849665,-2.852843,99.277243999999996
257,0.747115,-1.167365,-1.81014,95.325724000000008
258,1.280762,-2.024253,-3.780802,99.161404000000005
259,-2.144237,2.17595,4.630182,100.373468
260,0.868333,-3.091301,0.03983,98.677593999999999
261,2.500218,-3.818074,4.231007,108.86407299999999
262,3.583138,3.369978,2.461601,100.70316199999999
263,2.550822,2.441359,-0.422947,95.739316000000002
264,1.980572,0.905205,2.546222,97.628584000000004
265,3.644794,-2.571084,1.280231,102.54015799999999
266,-1.77319,1.232471,-1.962416,93.509346999999991
267,1.707888,1.383553,0.216593,94.552516999999995
268,-0.491261,-1.724306,2.123122,97.471045000000004
269,-1.178972,-4.325107,-1.946865,101.210612
270,-0.891887,3.805386,-4.874772,99.670895999999999
271,-0.985204,-0.400433,-2.317372,94.387028000000001
272,-1.826161,2.638727,2.967455,96.608644999999996
273,1.219194,-2.461114,4.299931,104.508039
274,-0.697527,0.913872,1.253312,93.811652000000009
275,4.738021,-0.712048,-3.671925,103.36523800000001
276,1.778009,-1.178994,2.575704,99.198945999999992
277,-3.014301,-3.732866,0.269053,100.18370400000001
278,-0.73299,-2.557333,2.538691,99.587760000000003
279,-1.566538,-4.206584,3.586117,105.57089999999999
280,2.976388,-1.971417,4.475416,106.4854
281,3.799983,2.417048,1.545375,99.454597000000007
282,4.03842,1.150157,3.542582,103.30869000000001
283,1.627198,1.724111,2.425881,96.824657999999999
284,-2.297917,-4.916169,2.271012,105.35173799999998
285,-2.476333,1.78377,3.587908,97.801364000000007
286,3.548979,0.031807,4.23003,104.49709199999999
287,0.277146,-2.690915,4.02076,103.472024
288,3.021611,-3.251035,-1.042497,101.29369
289,0.724885,-3.15017,-4.159787,101.53683599999999
290,2.331425,3.4426,3.295737,99.971402000000012
291,0.190116,4.825898,0.389316,96.213389000000006
292,2.708839,4.137396,0.420762,97.841601999999995
293,0.68858,-1.526306,3.251753,99.912430000000001
