1.1825578,-7.6364584,1.1327635
1.1823525,-7.635429,1.131812
1.1822388,-7.6344037,1.1308545
1.1822077,-7.6333823,1.1298916
1.1822513,-7.6323647,1.1289239
1.1823623,-7.63135,1.1279519
1.1825342,-7.630338,1.1269759
1.1824167,-7.629314,1.1260179
1.1820499,-7.6282783,1.125076
1.181788,-7.627248,1.124127
1.1816208,-7.6262217,1.1231716
1.1815393,-7.6252,1.1222104
1.181535,-7.6241817,1.121244
1.1816006,-7.623167,1.1202729
1.1817292,-7.622155,1.1192976
1.1819147,-7.621146,1.1183187
1.1821517,-7.6201396,1.1173364
1.1820991,-7.6191196,1.1163726
1.1817958,-7.6180882,1.1154255
1.1815896,-7.6170616,1.1144716
1.181471,-7.6160393,1.1135116
1.1814315,-7.6150208,1.1125461
1.1814635,-7.614006,1.1115757
1.18156,-7.612994,1.110601
1.1817148,-7.611985,1.1096222
1.1815968,-7.610964,1.1086617
1.181557,-7.6099463,1.1076956
1.181588,-7.608932,1.1067246
1.1813639,-7.607906,1.105771
1.1812277,-7.606884,1.1048111
1.1811708,-7.605866,1.1038456
1.1811856,-7.6048517,1.1028751
1.1812651,-7.603841,1.1019001
1.181403,-7.602833,1.100921
1.1812756,-7.601812,1.09996
1.1809169,-7.60078,1.0990151
1.1806577,-7.599753,1.098063
1.1804886,-7.5987306,1.0971043
1.1804006,-7.5977125,1.0961398
1.180386,-7.5966983,1.09517
1.1804374,-7.5956874,1.0941955
1.1805488,-7.5946794,1.0932168
1.1807141,-7.593674,1.0922343
1.1809282,-7.5926714,1.0912483
1.1808727,-7.5916553,1.090281
1.1805813,-7.5906277,1.0893306
1.180382,-7.589605,1.0883733
1.1802658,-7.5885863,1.08741
1.1802245,-7.5875716,1.0864412
1.180251,-7.5865602,1.0854673
1.1803386,-7.585552,1.0844891
1.1804814,-7.584547,1.083507
1.1806742,-7.5835443,1.0825212
1.1806037,-7.5825286,1.081554
1.1803027,-7.581501,1.0806037
1.1800938,-7.5804787,1.0796465
1.1799679,-7.5794606,1.0786829
1.179917,-7.5784464,1.0777138
1.1799338,-7.577436,1.0767397
1.1800117,-7.5764284,1.0757611
1.1801449,-7.5754237,1.0747784
1.1800256,-7.5744066,1.073814
1.1799802,-7.5733933,1.0728441
1.1800015,-7.5723834,1.0718693
1.1797849,-7.5713615,1.0709119
1.1796513,-7.570344,1.0699482
1.1795926,-7.56933,1.0689788
1.1796016,-7.5683203,1.0680044
1.1796715,-7.5673137,1.0670253
1.1797966,-7.56631,1.0660422
1.1796732,-7.5652933,1.0650774
1.1793314,-7.5642653,1.064129
1.179084,-7.5632424,1.0631733
1.1789217,-7.5622244,1.062211
1.1788363,-7.56121,1.0612428
1.1788204,-7.5601997,1.0602694
1.1788671,-7.5591927,1.0592911
1.1789705,-7.558189,1.0583086
1.1791248,-7.5571876,1.0573223
1.1793253,-7.5561886,1.0563325
1.1792715,-7.5551767,1.0553616
1.1789936,-7.554153,1.0544078
1.1788033,-7.553134,1.0534471
1.178692,-7.5521193,1.0524803
1.178652,-7.5511084,1.051508
1.1786765,-7.550101,1.0505307
1.178759,-7.5490966,1.0495489
1.1788939,-7.548095,1.0485631
1.1790762,-7.5470963,1.0475738
1.1790087,-7.5460844,1.0466033
1.178721,-7.5450606,1.0456498
1.1785212,-7.5440416,1.0446893
1.1784006,-7.543027,1.0437226
1.1783518,-7.5420165,1.0427504
1.1783675,-7.5410094,1.041773
1.1784416,-7.5400057,1.040791
1.1785685,-7.539005,1.0398052
1.178454,-7.537991,1.0388378
1.1784104,-7.536981,1.0378648
1.1784307,-7.5359745,1.0368868
1.1782228,-7.534956,1.0359265
1.1780945,-7.5339417,1.0349598
1.1780381,-7.5329313,1.0339875
1.1780466,-7.5319247,1.0330101
1.1781136,-7.5309215,1.0320281
1.1782334,-7.529921,1.031042
1.1781148,-7.528908,1.0300744
1.1777855,-7.527883,1.0291233
1.1775472,-7.5268636,1.028165
1.1773909,-7.5258484,1.0272
1.1773087,-7.5248375,1.026229
1.1772933,-7.5238304,1.0252528
1.1773382,-7.5228267,1.0242718
1.1774375,-7.521826,1.0232866
1.1775861,-7.520828,1.0222975
1.177779,-7.519832,1.021305
1.177727,-7.518823,1.0203315
1.1774585,-7.5178022,1.0193752
1.1772747,-7.516786,1.018412
1.1771672,-7.5157743,1.0174427
1.1771286,-7.514766,1.0164678
1.177152,-7.513762,1.015488
1.1772317,-7.5127606,1.0145037
1.177362,-7.511762,1.0135155
1.1772562,-7.510751,1.0125458
1.1769415,-7.509728,1.011593
1.1767155,-7.50871,1.0106329
1.1765695,-7.5076966,1.0096662
1.1764957,-7.506687,1.0086937
1.176487,-7.5056815,1.0077158
1.176537,-7.504679,1.0067333
1.1766402,-7.5036798,1.0057465
1.1767912,-7.502683,1.0047559
1.1769855,-7.501689,1.0037619
1.1769382,-7.5006814,1.0027871
1.1766768,-7.499662,1.0018296
1.1764984,-7.498647,1.0008652
1.1763952,-7.497637,0.9998947
1.1763595,-7.49663,0.99891865
1.176385,-7.495627,0.9979377
1.1764656,-7.494627,0.99695224
1.1765959,-7.49363,0.9959628
1.1764932,-7.49262,0.9949921
1.1761838,-7.491598,0.9940382
1.175962,-7.4905815,0.9930771
1.1758189,-7.489569,0.9921094
1.1757472,-7.488561,0.9911359
1.1757395,-7.487557,0.99015707
1.1757898,-7.486556,0.98917353
1.1758925,-7.485558,0.98818576
1.1760423,-7.4845624,0.9871942
1.1762348,-7.483569,0.9861992
1.1761886,-7.4825625,0.9852235
1.1759306,-7.481544,0.9842651
1.175485,-7.480515,0.98332226
1.1751397,-7.4794917,0.982371
1.1748848,-7.478474,0.98141205
1.1747116,-7.477461,0.9804463
1.1746119,-7.476452,0.97947437
1.1745787,-7.4754467,0.97849697
1.1746054,-7.4744453,0.9775146
1.1746861,-7.473447,0.9765278
1.1748155,-7.472451,0.975537
1.1749891,-7.471458,0.9745426
1.1752024,-7.470467,0.9735451
1.1754515,-7.469478,0.97254467
1.1754576,-7.4684753,0.97156405
1.1752479,-7.4674606,0.9706012
1.1751152,-7.46645,0.9696319
1.175052,-7.465444,0.96865684
1.1750515,-7.4644413,0.9676765
1.1751075,-7.463442,0.96669155
1.1749429,-7.46243,0.9657248
1.1748506,-7.4614224,0.964752
1.1748236,-7.4604187,0.9637737
1.1748557,-7.4594183,0.96279055
1.174941,-7.4584208,0.96180296
1.1748028,-7.4574103,0.96083385
1.1747344,-7.456404,0.9598589
1.1747289,-7.455402,0.9588787
1.1745105,-7.454387,0.9579162
1.1743695,-7.4533772,0.95694715
1.1742983,-7.452371,0.9559722
1.1742902,-7.451369,0.954992
1.1743389,-7.45037,0.954007
1.174439,-7.4493737,0.95301783
1.174315,-7.4483647,0.9520472
1.1742591,-7.4473596,0.9510709
1.1742646,-7.446358,0.95008945
1.1743255,-7.44536,0.94910336
1.1741672,-7.4443493,0.94813555
1.1740801,-7.4433427,0.94716173
1.1740575,-7.44234,0.9461825
1.1740929,-7.4413404,0.94519836
1.1739123,-7.4403286,0.94423234
1.173805,-7.439321,0.9432601
1.173764,-7.4383173,0.9422822
1.1737826,-7.4373174,0.9412993
1.1738551,-7.4363203,0.9403119
1.173708,-7.4353104,0.9393429
1.1736308,-7.4343047,0.93836796
1.1736169,-7.433303,0.9373877
1.1736599,-7.4323044,0.9364026
1.173487,-7.4312935,0.9354357
1.1733863,-7.430287,0.93446267
1.173351,-7.429284,0.933484
1.1733747,-7.4282846,0.9325004
1.1734514,-7.4272885,0.93151236
1.173309,-7.4262795,0.93054277
1.1732359,-7.4252744,0.9295673
1.1732253,-7.424273,0.9285864
1.1732711,-7.423275,0.9276008
1.1731014,-7.4222646,0.9266334
1.1730037,-7.4212584,0.9256599
1.1729708,-7.420256,0.9246808
1.1729963,-7.419257,0.9236968
1.1730746,-7.4182615,0.92270833
1.1729343,-7.417253,0.9217384
1.1728629,-7.4162483,0.9207625
1.1728536,-7.4152474,0.91978127
1.1729004,-7.41425,0.9187953
1.1727324,-7.41324,0.9178276
1.1726358,-7.4122343,0.9168538
1.1726038,-7.4112325,0.9158744
1.1726301,-7.410234,0.9148901
1.172444,-7.409223,0.91392386
1.1723311,-7.4082165,0.9129513
1.1722842,-7.4072137,0.91197306
1.172297,-7.4062147,0.9109897
1.1723634,-7.4052186,0.9100018
1.1724783,-7.4042253,0.9090098
1.1723716,-7.403219,0.90803665
1.1720678,-7.4022017,0.9070805
1.1718485,-7.4011893,0.9061169
1.1717055,-7.4001813,0.9051467
1.1716312,-7.3991776,0.9041706
1.1716189,-7.3981776,0.90318906
1.1716627,-7.397181,0.9022028
1.1717569,-7.3961873,0.9012122
1.1718966,-7.395196,0.9002178
1.1720773,-7.394207,0.8992199
1.1720301,-7.3932047,0.8982414
1.1717799,-7.3921905,0.89728045
1.1716088,-7.391181,0.8963126
1.1715091,-7.390176,0.89533854
1.1714739,-7.3891745,0.8943589
1.1714966,-7.388177,0.8933742
1.1715717,-7.387182,0.89238507
1.171431,-7.3861747,0.8914145
1.1713586,-7.3851714,0.890438
1.1713477,-7.384172,0.8894562
1.1713926,-7.383176,0.8884696
1.1712251,-7.382167,0.88750124
1.1711285,-7.381162,0.88652676
1.1710958,-7.3801613,0.88554674
1.1711208,-7.379164,0.8845617
1.1711977,-7.37817,0.8835722
1.1710591,-7.377163,0.8826013
1.1709886,-7.37616,0.8816245
1.1709793,-7.375161,0.88064235
1.1710253,-7.3741655,0.8796554
1.1708595,-7.373157,0.87868685
1.1707642,-7.372153,0.8777121
1.1707326,-7.3711524,0.87673175
1.1707584,-7.3701553,0.8757465
1.1705748,-7.369146,0.87477934
1.1704634,-7.3681407,0.8738059
1.1704172,-7.36714,0.87282676
1.1704297,-7.3661423,0.8718425
1.1704952,-7.365148,0.87085366
1.1706084,-7.3641567,0.8698607
1.1705031,-7.3631525,0.8688867
1.1702032,-7.3621364,0.8679297
1.1699867,-7.3611255,0.8669653
1.1698456,-7.360119,0.8659943
1.1697723,-7.3591166,0.8650173
1.1697602,-7.358118,0.86403495
1.1698034,-7.357123,0.86304784
1.1698962,-7.3561306,0.8620564
1.170034,-7.355141,0.8610611
1.1702124,-7.354154,0.8600623
1.1701658,-7.3531537,0.85908306
1.1699187,-7.352141,0.85812134
1.1694927,-7.3511176,0.85717535
1.1691625,-7.3501,0.85622084
1.1689185,-7.3490877,0.85525864
1.1687522,-7.34808,0.8542896
1.168656,-7.347077,0.85331434
1.1686231,-7.3460774,0.8523335
1.1686472,-7.3450813,0.8513477
1.1687226,-7.3440886,0.85035735
1.1688445,-7.3430986,0.849363
1.1690081,-7.342111,0.84836507
1.1692095,-7.341126,0.8473639
1.1694448,-7.3401427,0.8463598
1.1694499,-7.3391457,0.8453758
1.1692498,-7.338136,0.84440976
1.1688665,-7.337116,0.84345996
1.1685746,-7.336101,0.842502
1.1683649,-7.335091,0.84153664
1.1682295,-7.334086,0.8405647
1.1681609,-7.333085,0.83958685
1.1681527,-7.3320875,0.8386037
1.1681988,-7.3310933,0.8376157
1.168294,-7.330102,0.8366235
1.1684334,-7.3291135,0.83562744
1.1686127,-7.3281274,0.8346279
1.168828,-7.327143,0.8336253
1.168816,-7.3261456,0.8326426
1.1686012,-7.3251357,0.8316778
1.168461,-7.3241305,0.8307063
1.1683881,-7.323129,0.82972884
1.168376,-7.3221316,0.828746
1.1684185,-7.3211374,0.8277584
1.1685104,-7.320146,0.82676643
1.1683886,-7.319142,0.82579327
1.1680762,-7.318126,0.824837
1.1678479,-7.317116,0.8238733
1.1676954,-7.31611,0.82290274
1.1676114,-7.315109,0.8219261
1.167589,-7.314111,0.820944
1.1676221,-7.313117,0.819957
1.1677053,-7.3121257,0.8189656
1.1678337,-7.311137,0.8179703
1.1680028,-7.310151,0.81697136
1.1679505,-7.3091516,0.81599194
1.1677006,-7.3081403,0.8150301
1.1675286,-7.3071337,0.8140613
1.1674268,-7.3061314,0.81308615
1.1673883,-7.305133,0.8121054
1.1674068,-7.3041377,0.8111196
1.1674768,-7.303146,0.8101293
1.1675931,-7.302157,0.8091349
1.167494,-7.3011546,0.80815953
1.1672028,-7.300141,0.8072013
1.1669934,-7.2991323,0.80623573
1.1668577,-7.298128,0.8052635
1.1667886,-7.297128,0.80428535
1.1667794,-7.2961316,0.8033019
1.1668242,-7.2951384,0.8023136
1.1669178,-7.2941484,0.801321
1.1670554,-7.293161,0.8003246
1.1672325,-7.292176,0.79932475
1.1671882,-7.2911773,0.7983445
1.1669462,-7.290167,0.7973818
1.1667811,-7.289161,0.7964122
1.1666852,-7.28816,0.79543644
1.1666518,-7.2871623,0.79445505
1.1666749,-7.286168,0.79346865
1.1667486,-7.285177,0.7924778
1.1666124,-7.2841735,0.7915056
1.1665426,-7.2831736,0.79052746
1.1665328,-7.2821774,0.789544
1.1665769,-7.2811847,0.7885557
1.1664143,-7.2801795,0.78758585
1.1663207,-7.2791786,0.7866098
1.1662892,-7.2781816,0.7856282
1.1663139,-7.277188,0.78464156
1.1663891,-7.276197,0.78365046
1.1662544,-7.275193,0.78267807
1.166186,-7.274194,0.7816998
1.1661772,-7.273198,0.7807161
1.1659676,-7.27219,0.7797504
1.1658316,-7.271187,0.7787781
1.1657618,-7.2701874,0.7777998
1.1657518,-7.2691917,0.7768161
1.1657957,-7.2681994,0.7758277
1.1658881,-7.26721,0.774835
1.1657692,-7.2662077,0.7738611
1.1657149,-7.265209,0.77288145
1.1657187,-7.2642145,0.7718966
1.165775,-7.263223,0.77090704
1.1656239,-7.262219,0.769936
1.1655406,-7.261219,0.7689589
1.1655182,-7.260223,0.76797634
1.1655508,-7.25923,0.7669889
1.1653788,-7.258225,0.76601976
1.1652765,-7.257224,0.76504433
1.1652371,-7.256227,0.76406324
1.1652542,-7.2552333,0.7630771
1.1653224,-7.254243,0.7620864
1.1651824,-7.2532396,0.76111436
1.1651088,-7.2522407,0.7601363
1.1650952,-7.251245,0.7591529
1.1651356,-7.2502527,0.75816464
1.164971,-7.249248,0.7571948
1.1648751,-7.2482476,0.75621873
1.1648414,-7.247251,0.7552371
1.1648637,-7.246258,0.7542504
1.1649364,-7.245268,0.75325924
1.1648008,-7.244265,0.7522868
1.164479,-7.243251,0.75133115
1.1642414,-7.242242,0.7503678
1.1640798,-7.2412376,0.7493976
1.1639867,-7.2402377,0.74842113
1.1639552,-7.2392416,0.74743915
1.1639794,-7.238249,0.74645215
1.1640537,-7.2372594,0.7454606
1.1641732,-7.2362723,0.7444651
1.1643336,-7.235288,0.74346596
1.1645306,-7.234306,0.7424635
1.1645064,-7.23331,0.741481
1.1642846,-7.232302,0.7405163
1.1638861,-7.231283,0.73956764
1.1635793,-7.2302704,0.73861057
1.1633552,-7.2292624,0.7376459
1.1632056,-7.228259,0.7366745
1.1631231,-7.22726,0.735697
1.1631011,-7.226265,0.734714
1.1631336,-7.225273,0.7337261
1.1632154,-7.224284,0.7327337
1.1633415,-7.223298,0.73173743
1.1635076,-7.2223144,0.73073757
1.1637098,-7.221333,0.72973454
1.1636906,-7.220338,0.7287514
1.1634737,-7.219331,0.7277862
1.1633306,-7.218328,0.7268142
1.1632539,-7.2173295,0.7258362
1.1632371,-7.216335,0.7248528
1.1632743,-7.2153435,0.7238645
1.1633602,-7.214355,0.72287184
1.1632375,-7.2133536,0.7218981
1.1631792,-7.2123566,0.7209184
1.1631789,-7.211363,0.7199335
1.163231,-7.2103724,0.7189439
1.1630781,-7.2093697,0.7179728
1.1629926,-7.2083707,0.7169956
1.1629678,-7.2073755,0.7160129
1.1629977,-7.2063837,0.71502525
1.1628251,-7.2053795,0.71405596
1.1627218,-7.2043796,0.71308035
1.1626809,-7.2033834,0.7120991
1.1626962,-7.202391,0.7111127
1.1627624,-7.2014017,0.71012175
1.1626223,-7.2004,0.7091495
1.1625483,-7.199402,0.7081712
1.1625338,-7.1984076,0.70718753
1.1625729,-7.197417,0.706199
1.1624174,-7.1964116,0.7052408
1.1620879,-7.195393,0.7043099
1.1616027,-7.194363,0.70340353
1.1609784,-7.1933227,0.70251924
1.1599718,-7.192299,0.70127535
1.1588064,-7.1913147,0.6996455
1.1573353,-7.1903415,0.6977676
1.1556027,-7.1893783,0.69567853
1.1536468,-7.1884236,0.69341004
1.1516486,-7.187502,0.69092345
1.149467,-7.186585,0.6883189
1.1471292,-7.1856723,0.6856154
1.1447984,-7.184788,0.6827688
1.1423361,-7.183905,0.6798632
1.1397628,-7.1830225,0.6769097
1.137229,-7.1821656,0.6738608
1.1345987,-7.181307,0.6707904
1.1318876,-7.1804466,0.66770464
1.1292374,-7.17961,0.6645541
1.1265143,-7.178769,0.66140604
1.1237308,-7.177925,0.65826344
1.121022,-7.1771026,0.6550757
1.118381,-7.1762996,0.6518532
1.1156766,-7.1754894,0.6486564
1.1129197,-7.1746726,0.6454854
1.1104953,-7.173847,0.6425833
1.1083705,-7.1730137,0.63992345
1.1065156,-7.172173,0.63748175
1.1049038,-7.171326,0.6352365
1.103511,-7.1704736,0.6331682
1.1023154,-7.1696157,0.63125926
1.1012976,-7.168753,0.62949383
1.1004399,-7.1678863,0.6278576
1.0997264,-7.1670156,0.62633777
1.0991429,-7.166141,0.6249227
1.0986764,-7.1652637,0.623602
1.0981599,-7.164359,0.62242556
1.0975982,-7.1634307,0.6213792
1.0969958,-7.1624804,0.62044996
1.096357,-7.161511,0.6196263
1.0958407,-7.1605477,0.6188381
1.0954349,-7.1595902,0.61808175
1.0951287,-7.158638,0.6173541
1.0949122,-7.1576905,0.61665225
1.0947765,-7.1567473,0.6159736
1.0945573,-7.1557837,0.61537576
1.0942628,-7.154802,0.61485076
1.0939007,-7.153804,0.6143914
1.0936339,-7.1528153,0.613931
1.093453,-7.151835,0.6134696
1.0933496,-7.150862,0.6130073
1.0933158,-7.149896,0.6125441
1.093345,-7.1489363,0.61208016
1.0934309,-7.1479816,0.6116154
1.0934106,-7.147008,0.6112104
1.0932949,-7.146017,0.6108593
1.0930932,-7.145011,0.61055666
1.0929711,-7.144015,0.61023706
1.0929208,-7.143028,0.60990214
1.0929352,-7.1420493,0.6095534
1.0930079,-7.141078,0.60919213
1.0929756,-7.1400895,0.60888046
1.0928488,-7.1390853,0.6086135
1.0927943,-7.138091,0.6083258
1.092805,-7.1371055,0.6080193
1.0928745,-7.136128,0.60769594
1.0928391,-7.1351337,0.6074185
1.0928671,-7.1341486,0.60712117
1.0927943,-7.1331477,0.6068672
1.0927886,-7.1321564,0.6065909
1.0928434,-7.1311736,0.6062945
1.0929527,-7.1301985,0.60598
1.092953,-7.1292067,0.6057105
1.092855,-7.1281996,0.6054817
1.0928267,-7.1272025,0.6052279
1.0928613,-7.1262145,0.60495156
1.0929526,-7.125235,0.60465485
1.0929364,-7.124239,0.6044015
1.0928234,-7.123228,0.6041873
1.0927818,-7.1222277,0.60394645
1.0928044,-7.121237,0.60368156
1.0928851,-7.1202545,0.603395
1.093018,-7.1192803,0.60308886
1.093039,-7.118289,0.60282713
1.0929592,-7.1172824,0.6026054
1.0929476,-7.116286,0.6023575
1.0929976,-7.1152987,0.60208607
1.0931029,-7.11432,0.60179335
1.0930989,-7.113324,0.6015437
1.0931556,-7.1123376,0.6012706
1.0931078,-7.1113353,0.6010387
1.0931252,-7.110343,0.6007814
1.0932014,-7.1093593,0.6005012
1.0931709,-7.1083593,0.60026294
1.0932039,-7.107369,0.59999985
1.0932943,-7.106387,0.59971434
1.0932764,-7.105389,0.59947133
1.0931611,-7.104377,0.59926665
1.093118,-7.103375,0.5990336
1.0931398,-7.102383,0.59877497
1.0932201,-7.1014,0.5984933
1.0933532,-7.1004243,0.5981907
1.0933734,-7.099432,0.59793246
1.0932922,-7.0984244,0.59771407
1.09328,-7.0974274,0.59746844
1.0933297,-7.0964394,0.59719825
1.0934353,-7.09546,0.5969059
1.0935913,-7.0944877,0.5965935
1.0936321,-7.093498,0.5963265
1.093569,-7.0924935,0.5961003
1.0934126,-7.091475,0.59591085
1.0933328,-7.090468,0.595691
1.0933218,-7.089471,0.5954438
1.0933728,-7.0884833,0.5951718
1.0934799,-7.087504,0.59487754
1.0936373,-7.086532,0.5945631
1.0936791,-7.085543,0.5942943
1.0936166,-7.0845385,0.5940666
1.0936215,-7.083544,0.59381205
1.093687,-7.082558,0.5935332
1.0936459,-7.081557,0.5932965
1.0936701,-7.0805655,0.59303373
1.0937531,-7.0795827,0.5927474
1.0937276,-7.0785837,0.59250396
1.0937659,-7.0775943,0.592235
1.0937,-7.0765896,0.5920073
1.0937021,-7.075595,0.59175235
1.0937651,-7.0746093,0.59147286
1.0938833,-7.073632,0.59117126
1.0938892,-7.0726376,0.5909142
1.0937941,-7.0716286,0.5906972
1.0937698,-7.07063,0.5904518
1.0938094,-7.069641,0.59018064
1.0939064,-7.0686603,0.58988637
1.0938932,-7.067663,0.5896359
1.0939428,-7.0666757,0.5893602
1.0938867,-7.0656724,0.58912647
1.0938978,-7.064679,0.5888657
1.0939693,-7.063695,0.58858055
1.0939329,-7.0626945,0.58833843
1.0939617,-7.0617037,0.58807
1.0940493,-7.060722,0.5877778
1.0940273,-7.059724,0.5875293
1.0939065,-7.058711,0.58732027
1.0938594,-7.057709,0.58708143
1.0938787,-7.0567174,0.5868158
1.0939579,-7.055734,0.58652586
1.0940909,-7.054759,0.5862141
1.0942725,-7.053791,0.58588266
1.0943347,-7.0528054,0.58559895
1.0942895,-7.051804,0.5853582
1.0941477,-7.0507884,0.5851562
1.0939188,-7.04976,0.5849891
1.0937746,-7.048744,0.58478767
1.0937065,-7.0477395,0.5845553
1.0937072,-7.046745,0.5842951
1.0937698,-7.0457597,0.5840097
1.093888,-7.0447826,0.58370167
1.0940566,-7.0438128,0.5833731
1.0942705,-7.0428495,0.5830261
1.0943613,-7.041868,0.5827285
1.0943415,-7.0408707,0.58247536
1.0942221,-7.039859,0.58226234
1.0941767,-7.0388575,0.58201915
1.0941979,-7.037866,0.58174884
1.094279,-7.0368834,0.58145404
1.0944144,-7.0359087,0.5811371
1.0944344,-7.034917,0.5808667
1.0943506,-7.0339103,0.5806381
1.0943373,-7.0329137,0.58038074
1.0943877,-7.0319266,0.5800974
1.094331,-7.030924,0.57985723
1.0943424,-7.029931,0.5795893
1.0944148,-7.0289474,0.57929635
1.094378,-7.0279474,0.57904756
1.0944072,-7.0269575,0.5787717
1.0944959,-7.025976,0.5784715
1.0944736,-7.0249786,0.5782162
1.0943514,-7.0239663,0.57800144
1.0943038,-7.022965,0.5777561
